,time,Room,Day,Class,Enrollment,Instructor,Str_Start,Str_End
606,1/1/1900 17:00,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
607,1/1/1900 17:30,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
608,1/1/1900 18:00,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
609,1/1/1900 18:30,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
610,1/1/1900 19:00,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
611,1/1/1900 19:30,2650,Monday,ISTE( 646)-FoundationsOfWebTechnologiesII,9,John-Paul Takats,17:00,19:50
612,1/1/1900 20:00,2650,Monday,N/A,0,N/A,N/A,N/A
613,1/1/1900 20:30,2650,Monday,N/A,0,N/A,N/A,N/A
614,1/1/1900 21:00,2650,Monday,N/A,0,N/A,N/A,N/A
615,1/1/1900 21:30,2650,Monday,,0,,21:30,22:00
616,1/1/1900 8:00,2650,Thursday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
617,1/1/1900 8:30,2650,Thursday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
618,1/1/1900 9:00,2650,Thursday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
619,1/1/1900 9:30,2650,Thursday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
620,1/1/1900 10:00,2650,Thursday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
621,1/1/1900 10:30,2650,Thursday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
622,1/1/1900 11:00,2650,Thursday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
623,1/1/1900 11:30,2650,Thursday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
624,1/1/1900 12:00,2650,Thursday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
625,1/1/1900 12:30,2650,Thursday,N/A,0,N/A,N/A,N/A
626,1/1/1900 13:00,2650,Thursday,N/A,0,N/A,N/A,N/A
627,1/1/1900 13:30,2650,Thursday,N/A,0,N/A,N/A,N/A
628,1/1/1900 14:00,2650,Thursday,N/A,0,N/A,N/A,N/A
629,1/1/1900 14:30,2650,Thursday,N/A,0,N/A,N/A,N/A
630,1/1/1900 15:00,2650,Thursday,N/A,0,N/A,N/A,N/A
631,1/1/1900 15:30,2650,Thursday,N/A,0,N/A,N/A,N/A
632,1/1/1900 16:00,2650,Thursday,N/A,0,N/A,N/A,N/A
633,1/1/1900 16:30,2650,Thursday,N/A,0,N/A,N/A,N/A
634,1/1/1900 17:00,2650,Thursday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
635,1/1/1900 17:30,2650,Thursday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
636,1/1/1900 18:00,2650,Thursday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
637,1/1/1900 18:30,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
638,1/1/1900 19:00,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
639,1/1/1900 19:30,2650,Thursday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
640,1/1/1900 20:00,2650,Thursday,N/A,0,N/A,N/A,N/A
641,1/1/1900 20:30,2650,Thursday,N/A,0,N/A,N/A,N/A
642,1/1/1900 21:00,2650,Thursday,N/A,0,N/A,N/A,N/A
643,1/1/1900 21:30,2650,Thursday,,0,,21:30,22:00
644,1/1/1900 8:00,2650,Tuesday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
645,1/1/1900 8:30,2650,Tuesday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
646,1/1/1900 9:00,2650,Tuesday,ISTE( 240)-Web&MobileII,27,Jim Habermas,8:00,9:15
647,1/1/1900 9:30,2650,Tuesday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
648,1/1/1900 10:00,2650,Tuesday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
649,1/1/1900 10:30,2650,Tuesday,ISTE( 340)-ClientProgramming,30,Dan Bogaard,9:30,10:45
650,1/1/1900 11:00,2650,Tuesday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
651,1/1/1900 11:30,2650,Tuesday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
652,1/1/1900 12:00,2650,Tuesday,ISTE( 444)-WebServerDevelopmentAndAdmin,21,Dean Ganskop,11:00,12:15
653,1/1/1900 12:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
654,1/1/1900 13:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
655,1/1/1900 13:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
656,1/1/1900 14:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
657,1/1/1900 14:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
658,1/1/1900 15:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
659,1/1/1900 15:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
660,1/1/1900 16:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
661,1/1/1900 16:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
662,1/1/1900 17:00,2650,Tuesday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
663,1/1/1900 17:30,2650,Tuesday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
664,1/1/1900 18:00,2650,Tuesday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Andrew Distasi,17:00,18:15
665,1/1/1900 18:30,2650,Tuesday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
666,1/1/1900 19:00,2650,Tuesday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
667,1/1/1900 19:30,2650,Tuesday,ISTE( 340)-ClientProgramming,12,Paul Goldman,18:30,19:45
668,1/1/1900 20:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
669,1/1/1900 20:30,2650,Tuesday,N/A,0,N/A,N/A,N/A
670,1/1/1900 21:00,2650,Tuesday,N/A,0,N/A,N/A,N/A
671,1/1/1900 21:30,2650,Tuesday,,0,,21:30,22:00
672,1/1/1900 8:00,2650,Wednesday,,0,,8:00,8:30
673,1/1/1900 8:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
674,1/1/1900 9:00,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,Elissa Weeden,9:00,9:50
675,1/1/1900 9:30,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,Elissa Weeden,9:00,9:50
676,1/1/1900 10:00,2650,Wednesday,ISTE( 724)-DataWarehousing,9,Jai Kang,10:00,10:50
677,1/1/1900 10:30,2650,Wednesday,ISTE( 724)-DataWarehousing,9,Jai Kang,10:00,10:50
678,1/1/1900 11:00,2650,Wednesday,ISTE( 330)-DatabaseConnectivityAndAccess,26,Jim Habermas,11:00,11:50
679,1/1/1900 11:30,2650,Wednesday,ISTE( 330)-DatabaseConnectivityAndAccess,26,Jim Habermas,11:00,11:50
680,1/1/1900 12:00,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Jim Habermas,12:00,12:50
681,1/1/1900 12:30,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,27,Jim Habermas,12:00,12:50
682,1/1/1900 13:00,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,David Patric,13:00,13:50
683,1/1/1900 13:30,2650,Wednesday,ISTE( 230)-IntroToDatabaseAndDataModeling,30,David Patric,13:00,13:50
684,1/1/1900 14:00,2650,Wednesday,ISTE( 432)-DatabaseApplicationDevelopment,13,Michael McQuaid,14:00,14:50
685,1/1/1900 14:30,2650,Wednesday,ISTE( 432)-DatabaseApplicationDevelopment,13,Michael McQuaid,14:00,14:50
686,1/1/1900 15:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
687,1/1/1900 15:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
688,1/1/1900 16:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
689,1/1/1900 16:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
690,1/1/1900 17:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
691,1/1/1900 17:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
692,1/1/1900 18:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
693,1/1/1900 18:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
694,1/1/1900 19:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
695,1/1/1900 19:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
696,1/1/1900 20:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
697,1/1/1900 20:30,2650,Wednesday,N/A,0,N/A,N/A,N/A
698,1/1/1900 21:00,2650,Wednesday,N/A,0,N/A,N/A,N/A
699,1/1/1900 21:30,2650,Wednesday,,0,,21:30,22:00
700,1/1/1900 8:00,3510,Friday,,0,,8:00,8:30
701,1/1/1900 8:30,3510,Friday,N/A,0,N/A,N/A,N/A
702,1/1/1900 9:00,3510,Friday,N/A,0,N/A,N/A,N/A
703,1/1/1900 9:30,3510,Friday,N/A,0,N/A,N/A,N/A
704,1/1/1900 10:00,3510,Friday,N/A,0,N/A,N/A,N/A
705,1/1/1900 10:30,3510,Friday,N/A,0,N/A,N/A,N/A
706,1/1/1900 11:00,3510,Friday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
707,1/1/1900 11:30,3510,Friday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
708,1/1/1900 12:00,3510,Friday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
709,1/1/1900 12:30,3510,Friday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
710,1/1/1900 13:00,3510,Friday,N/A,0,N/A,N/A,N/A
711,1/1/1900 13:30,3510,Friday,N/A,0,N/A,N/A,N/A
712,1/1/1900 14:00,3510,Friday,N/A,0,N/A,N/A,N/A
713,1/1/1900 14:30,3510,Friday,N/A,0,N/A,N/A,N/A
714,1/1/1900 15:00,3510,Friday,N/A,0,N/A,N/A,N/A
715,1/1/1900 15:30,3510,Friday,N/A,0,N/A,N/A,N/A
716,1/1/1900 16:00,3510,Friday,N/A,0,N/A,N/A,N/A
717,1/1/1900 16:30,3510,Friday,N/A,0,N/A,N/A,N/A
718,1/1/1900 17:00,3510,Friday,N/A,0,N/A,N/A,N/A
719,1/1/1900 17:30,3510,Friday,N/A,0,N/A,N/A,N/A
720,1/1/1900 18:00,3510,Friday,N/A,0,N/A,N/A,N/A
721,1/1/1900 18:30,3510,Friday,N/A,0,N/A,N/A,N/A
722,1/1/1900 19:00,3510,Friday,N/A,0,N/A,N/A,N/A
723,1/1/1900 19:30,3510,Friday,N/A,0,N/A,N/A,N/A
724,1/1/1900 20:00,3510,Friday,N/A,0,N/A,N/A,N/A
725,1/1/1900 20:30,3510,Friday,N/A,0,N/A,N/A,N/A
726,1/1/1900 21:00,3510,Friday,N/A,0,N/A,N/A,N/A
727,1/1/1900 21:30,3510,Friday,,0,,21:30,22:00
728,1/1/1900 8:00,3510,Monday,,0,,8:00,8:30
729,1/1/1900 8:30,3510,Monday,N/A,0,N/A,N/A,N/A
730,1/1/1900 9:00,3510,Monday,N/A,0,N/A,N/A,N/A
731,1/1/1900 9:30,3510,Monday,N/A,0,N/A,N/A,N/A
732,1/1/1900 10:00,3510,Monday,N/A,0,N/A,N/A,N/A
733,1/1/1900 10:30,3510,Monday,N/A,0,N/A,N/A,N/A
734,1/1/1900 11:00,3510,Monday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
735,1/1/1900 11:30,3510,Monday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
736,1/1/1900 12:00,3510,Monday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
737,1/1/1900 12:30,3510,Monday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
738,1/1/1900 13:00,3510,Monday,N/A,0,N/A,N/A,N/A
739,1/1/1900 13:30,3510,Monday,N/A,0,N/A,N/A,N/A
740,1/1/1900 14:00,3510,Monday,N/A,0,N/A,N/A,N/A
741,1/1/1900 14:30,3510,Monday,N/A,0,N/A,N/A,N/A
742,1/1/1900 15:00,3510,Monday,N/A,0,N/A,N/A,N/A
743,1/1/1900 15:30,3510,Monday,N/A,0,N/A,N/A,N/A
744,1/1/1900 16:00,3510,Monday,N/A,0,N/A,N/A,N/A
745,1/1/1900 16:30,3510,Monday,N/A,0,N/A,N/A,N/A
746,1/1/1900 17:00,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
747,1/1/1900 17:30,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
748,1/1/1900 18:00,3510,Monday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
749,1/1/1900 18:30,3510,Monday,N/A,0,N/A,N/A,N/A
750,1/1/1900 19:00,3510,Monday,N/A,0,N/A,N/A,N/A
751,1/1/1900 19:30,3510,Monday,N/A,0,N/A,N/A,N/A
752,1/1/1900 20:00,3510,Monday,N/A,0,N/A,N/A,N/A
753,1/1/1900 20:30,3510,Monday,N/A,0,N/A,N/A,N/A
754,1/1/1900 21:00,3510,Monday,N/A,0,N/A,N/A,N/A
755,1/1/1900 21:30,3510,Monday,,0,,21:30,22:00
756,1/1/1900 8:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
757,1/1/1900 8:30,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
758,1/1/1900 9:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
759,1/1/1900 9:30,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
760,1/1/1900 10:00,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
761,1/1/1900 10:30,3510,Thursday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
762,1/1/1900 11:00,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
763,1/1/1900 11:30,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
764,1/1/1900 12:00,3510,Thursday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
765,1/1/1900 12:30,3510,Thursday,N/A,0,N/A,N/A,N/A
766,1/1/1900 13:00,3510,Thursday,N/A,0,N/A,N/A,N/A
767,1/1/1900 13:30,3510,Thursday,N/A,0,N/A,N/A,N/A
768,1/1/1900 14:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
769,1/1/1900 14:30,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
770,1/1/1900 15:00,3510,Thursday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
771,1/1/1900 15:30,3510,Thursday,N/A,0,N/A,N/A,N/A
772,1/1/1900 16:00,3510,Thursday,N/A,0,N/A,N/A,N/A
773,1/1/1900 16:30,3510,Thursday,N/A,0,N/A,N/A,N/A
774,1/1/1900 17:00,3510,Thursday,N/A,0,N/A,N/A,N/A
775,1/1/1900 17:30,3510,Thursday,N/A,0,N/A,N/A,N/A
776,1/1/1900 18:00,3510,Thursday,N/A,0,N/A,N/A,N/A
777,1/1/1900 18:30,3510,Thursday,N/A,0,N/A,N/A,N/A
778,1/1/1900 19:00,3510,Thursday,N/A,0,N/A,N/A,N/A
779,1/1/1900 19:30,3510,Thursday,N/A,0,N/A,N/A,N/A
780,1/1/1900 20:00,3510,Thursday,N/A,0,N/A,N/A,N/A
781,1/1/1900 20:30,3510,Thursday,N/A,0,N/A,N/A,N/A
782,1/1/1900 21:00,3510,Thursday,N/A,0,N/A,N/A,N/A
783,1/1/1900 21:30,3510,Thursday,,0,,21:30,22:00
784,1/1/1900 8:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
785,1/1/1900 8:30,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
786,1/1/1900 9:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,28,Stephen Cady,8:00,9:15
787,1/1/1900 9:30,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
788,1/1/1900 10:00,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
789,1/1/1900 10:30,3510,Tuesday,ISTE( 260)-DesigningTheUserExperience,30,Matt Huenerfauth,9:30,10:45
790,1/1/1900 11:00,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
791,1/1/1900 11:30,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
792,1/1/1900 12:00,3510,Tuesday,ISTE( 140)-Web&MobileI,30,Stephen Cady,11:00,12:15
793,1/1/1900 12:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
794,1/1/1900 13:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
795,1/1/1900 13:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
796,1/1/1900 14:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
797,1/1/1900 14:30,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
798,1/1/1900 15:00,3510,Tuesday,ISTE( 252)-FoundationsOfMobileDesign,30,Stephen Cady,14:00,15:15
799,1/1/1900 15:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
800,1/1/1900 16:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
801,1/1/1900 16:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
802,1/1/1900 17:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
803,1/1/1900 17:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
804,1/1/1900 18:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
805,1/1/1900 18:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
806,1/1/1900 19:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
807,1/1/1900 19:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
808,1/1/1900 20:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
809,1/1/1900 20:30,3510,Tuesday,N/A,0,N/A,N/A,N/A
810,1/1/1900 21:00,3510,Tuesday,N/A,0,N/A,N/A,N/A
811,1/1/1900 21:30,3510,Tuesday,,0,,21:30,22:00
812,1/1/1900 8:00,3510,Wednesday,,0,,8:00,8:30
813,1/1/1900 8:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
814,1/1/1900 9:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
815,1/1/1900 9:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
816,1/1/1900 10:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
817,1/1/1900 10:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
818,1/1/1900 11:00,3510,Wednesday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
819,1/1/1900 11:30,3510,Wednesday,ISTE( 264)-PrototypingandUsabilityTesting,19,Michael McQuaid,11:00,11:50
820,1/1/1900 12:00,3510,Wednesday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
821,1/1/1900 12:30,3510,Wednesday,ISTE( 756)-ServerDesignAndDevelopment,10,Bryan French,12:00,12:50
822,1/1/1900 13:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
823,1/1/1900 13:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
824,1/1/1900 14:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
825,1/1/1900 14:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
826,1/1/1900 15:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
827,1/1/1900 15:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
828,1/1/1900 16:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
829,1/1/1900 16:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
830,1/1/1900 17:00,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
831,1/1/1900 17:30,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
832,1/1/1900 18:00,3510,Wednesday,ISTE( 260)-DesigningTheUserExperience,22,Catherine Beaton,17:00,18:15
833,1/1/1900 18:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
834,1/1/1900 19:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
835,1/1/1900 19:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
836,1/1/1900 20:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
837,1/1/1900 20:30,3510,Wednesday,N/A,0,N/A,N/A,N/A
838,1/1/1900 21:00,3510,Wednesday,N/A,0,N/A,N/A,N/A
839,1/1/1900 21:30,3510,Wednesday,,0,,21:30,22:00
840,1/1/1900 8:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
841,1/1/1900 8:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
842,1/1/1900 9:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
843,1/1/1900 9:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
844,1/1/1900 10:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
845,1/1/1900 10:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
846,1/1/1900 11:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
847,1/1/1900 11:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
848,1/1/1900 12:00,3690,Friday,N/A,0,N/A,N/A,N/A
849,1/1/1900 12:30,3690,Friday,N/A,0,N/A,N/A,N/A
850,1/1/1900 13:00,3690,Friday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
851,1/1/1900 13:30,3690,Friday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
852,1/1/1900 14:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
853,1/1/1900 14:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
854,1/1/1900 15:00,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
855,1/1/1900 15:30,3690,Friday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
856,1/1/1900 16:00,3690,Friday,N/A,0,N/A,N/A,N/A
857,1/1/1900 16:30,3690,Friday,N/A,0,N/A,N/A,N/A
858,1/1/1900 17:00,3690,Friday,N/A,0,N/A,N/A,N/A
859,1/1/1900 17:30,3690,Friday,N/A,0,N/A,N/A,N/A
860,1/1/1900 18:00,3690,Friday,N/A,0,N/A,N/A,N/A
861,1/1/1900 18:30,3690,Friday,N/A,0,N/A,N/A,N/A
862,1/1/1900 19:00,3690,Friday,N/A,0,N/A,N/A,N/A
863,1/1/1900 19:30,3690,Friday,N/A,0,N/A,N/A,N/A
864,1/1/1900 20:00,3690,Friday,N/A,0,N/A,N/A,N/A
865,1/1/1900 20:30,3690,Friday,N/A,0,N/A,N/A,N/A
866,1/1/1900 21:00,3690,Friday,N/A,0,N/A,N/A,N/A
867,1/1/1900 21:30,3690,Friday,,0,,21:30,22:00
868,1/1/1900 8:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
869,1/1/1900 8:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
870,1/1/1900 9:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
871,1/1/1900 9:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,21,Bryan French,8:00,9:50
872,1/1/1900 10:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
873,1/1/1900 10:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
874,1/1/1900 11:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
875,1/1/1900 11:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,30,David Patric,10:00,11:50
876,1/1/1900 12:00,3690,Monday,N/A,0,N/A,N/A,N/A
877,1/1/1900 12:30,3690,Monday,N/A,0,N/A,N/A,N/A
878,1/1/1900 13:00,3690,Monday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
879,1/1/1900 13:30,3690,Monday,ISTE( 341)-ServerProgramming,30,Bryan French,13:00,13:50
880,1/1/1900 14:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
881,1/1/1900 14:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
882,1/1/1900 15:00,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
883,1/1/1900 15:30,3690,Monday,ISTE( 121)-CompProblemSolvingInfoDomainII,32,Edward Holden,14:00,15:50
884,1/1/1900 16:00,3690,Monday,N/A,0,N/A,N/A,N/A
885,1/1/1900 16:30,3690,Monday,N/A,0,N/A,N/A,N/A
886,1/1/1900 17:00,3690,Monday,N/A,0,N/A,N/A,N/A
887,1/1/1900 17:30,3690,Monday,N/A,0,N/A,N/A,N/A
888,1/1/1900 18:00,3690,Monday,N/A,0,N/A,N/A,N/A
889,1/1/1900 18:30,3690,Monday,N/A,0,N/A,N/A,N/A
890,1/1/1900 19:00,3690,Monday,N/A,0,N/A,N/A,N/A
891,1/1/1900 19:30,3690,Monday,N/A,0,N/A,N/A,N/A
892,1/1/1900 20:00,3690,Monday,N/A,0,N/A,N/A,N/A
893,1/1/1900 20:30,3690,Monday,N/A,0,N/A,N/A,N/A
894,1/1/1900 21:00,3690,Monday,N/A,0,N/A,N/A,N/A
895,1/1/1900 21:30,3690,Monday,,0,,21:30,22:00
896,1/1/1900 8:00,3690,Thursday,ISTE( 140)-Web&MobileI,31,John-Paul Takats,8:00,9:15
